grid_id,year,forest_cover_pct,forest_loss_ha,forest_loss_pct_change,avg_temp,total_rainfall_mm,n_dry_days,n_hot_days,temp_anomaly,n_observations,n_species,normalized_richness
VN_21.64_104.92,2019,12.95,322.854587,-3.478073,,,,,,3,3,0.080429
VN_21.64_105.19,2019,3.18,175.616557,-1.891918,,,,,,1,1,0.053619
VN_21.64_105.56,2019,39.15,64.810982,-0.698217,,,,,,2,2,0.06766
VN_21.64_106.36,2019,66.82,19.011619,-0.20481,,,,,,3,2,0.053619
VN_21.73_103.58,2019,30.88,33.8896,-0.365183,,,,,,4,1,0.023092
VN_21.73_104.03,2019,69.47,23.217912,-0.250188,,,,,,42,28,0.276679
VN_21.73_104.20,2019,59.74,2.246015,-0.024202,,,,,,1,1,0.053619
VN_21.73_104.30,2019,77.58,1.497442,-0.016136,,,,,,3,3,0.080429
VN_21.73_104.83,2019,17.97,225.613117,-2.4311,,,,,,2,2,0.06766
VN_21.73_104.92,2019,17.91,447.117576,-4.817871,,,,,,5,2,0.041485
VN_21.82_103.58,2019,34.51,21.29598,-0.229619,,,,,,2,1,0.03383
VN_21.82_104.03,2019,50.7,3.491857,-0.03765,,,,,,6,4,0.076398
VN_21.82_104.11,2019,47.5,2.57765,-0.027793,,,,,,78,77,0.654952
VN_21.82_104.20,2019,66.12,3.218039,-0.034697,,,,,,5,4,0.082971
VN_21.82_104.30,2019,36.18,14.157583,-0.152649,,,,,,3,3,0.080429
VN_21.82_104.66,2019,28.99,206.473355,-2.226197,,,,,,1,1,0.053619
VN_21.82_105.02,2019,18.19,215.610215,-2.324738,,,,,,6,4,0.076398
VN_21.82_106.09,2019,64.53,155.908463,-1.681026,,,,,,2,1,0.03383
VN_21.91_104.56,2019,30.76,148.669536,-1.604565,,,,,,1,1,0.053619
VN_22.00_103.75,2019,20.99,3.16784,-0.034199,,,,,,1,1,0.053619
VN_22.00_104.30,2019,64.84,14.946467,-0.161354,,,,,,2,1,0.03383
VN_22.00_104.47,2019,31.5,259.804998,-2.804711,,,,,,1,1,0.053619
VN_22.00_104.56,2019,23.14,62.354055,-0.67314,,,,,,1,1,0.053619
VN_22.00_105.11,2019,18.09,274.64382,-2.964868,,,,,,1,1,0.053619
VN_22.09_103.94,2019,60.05,2.791448,-0.030154,,,,,,2,1,0.03383
VN_22.09_104.39,2019,29.84,86.709995,-0.936644,,,,,,1,1,0.053619
VN_22.09_105.19,2019,45.04,139.905172,-1.511278,,,,,,1,1,0.053619
VN_22.09_105.92,2019,75.42,63.570555,-0.686707,,,,,,2,1,0.03383
VN_22.18_105.28,2019,36.76,228.643156,-2.472339,,,,,,7,1,0.017873
VN_22.27_102.86,2019,55.83,69.360545,-0.75019,,,,,,4,3,0.069277
VN_22.27_103.75,2019,58.77,6.383293,-0.069041,,,,,,33,29,0.305644
VN_22.27_103.84,2019,70.22,0.0,-0.0,,,,,,74,59,0.507886
VN_22.27_103.94,2019,39.08,1.160433,-0.012551,,,,,,218,137,0.944826
VN_22.27_105.02,2019,76.72,13.675626,-0.147913,,,,,,9,5,0.080705
VN_22.27_106.45,2019,46.74,47.447727,-0.513185,,,,,,2,1,0.03383
VN_22.36_102.77,2019,50.15,63.571875,-0.688014,,,,,,2,2,0.06766
VN_22.36_103.03,2019,54.44,17.314494,-0.187388,,,,,,4,4,0.09237
VN_22.36_103.12,2019,37.44,11.017448,-0.119239,,,,,,1,1,0.053619
VN_22.36_103.22,2019,41.77,8.761268,-0.09482,,,,,,3,3,0.080429
VN_22.36_103.48,2019,23.04,12.920986,-0.139841,,,,,,1,1,0.053619
VN_22.36_103.67,2019,50.08,11.978327,-0.129637,,,,,,7,7,0.125111
VN_22.36_103.75,2019,65.85,6.626805,-0.07172,,,,,,587,187,1.0
VN_22.36_103.84,2019,31.19,20.129793,-0.21786,,,,,,596,181,1.0
VN_22.36_104.11,2019,10.34,30.88416,-0.334248,,,,,,4,4,0.09237
VN_22.36_105.02,2019,67.28,65.867185,-0.712855,,,,,,1,1,0.053619
VN_22.36_105.47,2019,72.26,7.278273,-0.078771,,,,,,2,1,0.03383
VN_22.36_105.64,2019,66.24,3.644954,-0.039448,,,,,,16,14,0.183651
VN_22.45_103.48,2019,25.93,7.027418,-0.076133,,,,,,1,1,0.053619
VN_22.45_103.67,2019,64.87,0.413851,-0.004483,,,,,,2,1,0.03383
VN_22.45_103.94,2019,14.84,32.947968,-0.356943,,,,,,8,8,0.13532
VN_22.45_105.56,2019,53.71,75.515643,-0.818111,,,,,,5,3,0.062228
VN_22.45_105.64,2019,56.7,19.039995,-0.20627,,,,,,32,13,0.138183
VN_22.45_105.92,2019,59.11,43.561476,-0.47193,,,,,,1,1,0.053619
VN_22.54_103.31,2019,34.85,24.499073,-0.265484,,,,,,4,4,0.09237
VN_22.54_103.39,2019,27.36,9.348026,-0.101298,,,,,,2,2,0.06766
VN_22.54_103.58,2019,67.21,7.778298,-0.084289,,,,,,31,21,0.2252
VN_22.54_103.94,2019,14.78,48.559408,-0.526207,,,,,,1,1,0.053619
VN_22.54_104.30,2019,14.25,28.886236,-0.313021,,,,,,5,5,0.103714
VN_22.54_104.75,2019,42.83,7.440953,-0.080633,,,,,,2,1,0.03383
VN_22.54_105.19,2019,54.94,127.879616,-1.385748,,,,,,1,1,0.053619
VN_22.54_105.83,2019,48.91,41.282624,-0.447353,,,,,,136,108,0.815841
VN_22.54_105.92,2019,68.03,21.028493,-0.227875,,,,,,4,4,0.09237
VN_22.54_106.28,2019,60.36,142.495512,-1.544131,,,,,,2,1,0.03383
VN_22.54_106.45,2019,66.12,20.438651,-0.22148,,,,,,2,1,0.03383
VN_22.62_103.39,2019,27.69,25.129932,-0.272491,,,,,,3,3,0.080429
VN_22.62_103.48,2019,72.25,0.0,-0.0,,,,,,4,1,0.023092
VN_22.62_103.58,2019,54.78,4.629537,-0.0502,,,,,,86,67,0.557584
VN_22.62_103.67,2019,51.04,0.744119,-0.008069,,,,,,188,126,0.893387
VN_22.62_105.19,2019,58.52,7.525309,-0.081599,,,,,,8,7,0.118405
VN_22.62_105.28,2019,66.87,24.716369,-0.268009,,,,,,3,3,0.080429
VN_22.62_105.83,2019,56.65,9.093781,-0.098606,,,,,,49,41,0.389518
VN_22.62_105.92,2019,58.4,3.968378,-0.043031,,,,,,27,23,0.256532
VN_22.62_106.36,2019,48.99,9.491617,-0.102919,,,,,,5,2,0.041485
VN_22.71_104.66,2019,29.79,3.55278,-0.038562,,,,,,1,1,0.053619
VN_22.71_104.83,2019,54.62,10.494516,-0.113911,,,,,,8,6,0.10149
VN_22.71_104.92,2019,44.01,45.450921,-0.493332,,,,,,1,1,0.053619
VN_22.71_105.02,2019,38.84,98.521023,-1.069377,,,,,,1,1,0.053619
VN_22.71_105.19,2019,61.64,22.770792,-0.247161,,,,,,27,10,0.111536
VN_22.71_105.28,2019,46.33,66.613037,-0.723047,,,,,,8,2,0.03383
VN_22.71_105.83,2019,54.36,11.311604,-0.12278,,,,,,1,1,0.053619
VN_22.71_106.19,2019,28.09,127.518263,-1.384138,,,,,,2,1,0.03383
VN_22.71_106.64,2019,56.72,8.511273,-0.092383,,,,,,4,1,0.023092
VN_22.71_106.72,2019,58.69,0.722542,-0.007843,,,,,,1,1,0.053619
VN_22.80_104.83,2019,71.08,1.228784,-0.013341,,,,,,34,27,0.282245
VN_22.80_104.92,2019,49.97,14.852567,-0.161256,,,,,,14,8,0.109794
VN_22.80_105.02,2019,42.04,165.645282,-1.798446,,,,,,4,2,0.046185
VN_22.80_105.11,2019,51.99,257.233687,-2.792808,,,,,,36,21,0.216146
VN_22.80_105.19,2019,35.59,236.463026,-2.56733,,,,,,13,2,0.028166
VN_22.80_105.28,2019,37.13,20.549011,-0.223108,,,,,,2,1,0.03383
VN_22.80_106.28,2019,54.62,2.807332,-0.03048,,,,,,1,1,0.053619
VN_22.89_104.83,2019,45.66,44.118822,-0.479317,,,,,,2,1,0.03383
VN_22.89_104.92,2019,41.91,29.047769,-0.315578,,,,,,4,4,0.09237
VN_22.89_105.11,2019,59.46,4.456467,-0.048416,,,,,,78,49,0.416787
VN_22.89_105.19,2019,52.84,17.105186,-0.185835,,,,,,111,24,0.189039
VN_22.89_105.28,2019,50.22,15.76364,-0.171262,,,,,,3,2,0.053619
VN_22.89_106.55,2019,42.5,11.428874,-0.124166,,,,,,213,213,1.0
VN_22.89_106.72,2019,49.64,18.634623,-0.202451,,,,,,3,3,0.080429
VN_22.98_104.92,2019,39.3,4.206251,-0.045744,,,,,,3,3,0.080429
VN_22.98_105.02,2019,54.39,29.878778,-0.324939,,,,,,1,1,0.053619
VN_22.98_105.11,2019,66.94,12.254856,-0.133273,,,,,,6,3,0.057299
VN_23.07_104.83,2019,62.31,0.0,-0.0,,,,,,27,18,0.200764
VN_23.07_104.92,2019,48.01,1.668747,-0.018153,,,,,,6,5,0.095498
VN_23.07_105.02,2019,39.61,0.659469,-0.007174,,,,,,23,20,0.233891
VN_23.16_105.11,2019,13.67,5.271712,-0.057384,,,,,,3,3,0.080429
VN_23.16_105.19,2019,28.38,0.0,-0.0,,,,,,1,1,0.053619
VN_23.25_105.11,2019,36.39,14.236991,-0.155134,,,,,,3,3,0.080429
VN_23.25_105.19,2019,36.37,2.469113,-0.026905,,,,,,1,1,0.053619
VN_23.25_105.28,2019,23.13,0.0,-0.0,,,,,,6,6,0.114597
VN_23.25_105.38,2019,21.87,2.109521,-0.022987,,,,,,10,8,0.123995
VN_23.34_105.28,2019,23.24,1.645009,-0.01793,,,,,,9,9,0.145269
VN_8.13_104.83,2019,0.0,0.0,0.0,,,,,,1,1,0.053619
VN_8.59_104.75,2019,20.01,0.0,-0.0,,,,,,1,1,0.053619
VN_8.68_106.55,2019,0.0,0.0,0.0,,,,,,13,8,0.112664
VN_8.68_106.64,2019,0.0,0.0,0.0,,,,,,14,12,0.164691
VN_8.68_107.00,2019,0.0,0.0,0.0,,,,,,1,1,0.053619
VN_8.77_106.64,2019,0.0,0.0,0.0,,,,,,2,1,0.03383
VN_8.95_105.02,2019,3.03,0.0,-0.0,,,,,,2,2,0.06766
VN_9.21_105.47,2019,0.64,0.0,-0.0,,,,,,1,1,0.053619
VN_9.30_103.48,2019,12.44,2.735821,-0.027793,,,,,,17,3,0.038576
VN_9.39_105.73,2019,1.36,0.0,-0.0,,,,,,1,1,0.053619
VN_9.57_105.11,2019,15.42,0.0,-0.0,,,,,,19,16,0.198501
VN_9.57_106.45,2019,3.03,0.0,-0.0,,,,,,1,1,0.053619
VN_9.57_108.08,2019,0.0,0.0,0.0,,,,,,1,1,0.053619
VN_9.66_105.11,2019,8.25,0.0,-0.0,,,,,,246,54,0.36428
VN_9.66_105.73,2019,12.53,15.6904,-0.159621,,,,,,3,3,0.080429
VN_9.66_106.00,2019,1.47,0.0,-0.0,,,,,,2,2,0.06766
VN_9.66_106.09,2019,1.68,0.0,-0.0,,,,,,1,1,0.053619
VN_9.76_104.66,2019,0.53,0.858812,-0.008736,,,,,,1,1,0.053619
VN_9.76_105.47,2019,8.18,0.0,-0.0,,,,,,3,2,0.053619
VN_9.76_105.83,2019,12.62,49.802405,-0.506584,,,,,,4,4,0.09237
VN_9.76_106.55,2019,1.32,0.0,-0.0,,,,,,5,5,0.103714
VN_9.85_105.19,2019,4.0,0.0,-0.0,,,,,,1,1,0.053619
VN_9.94_104.03,2019,3.56,2.818861,-0.028699,,,,,,4,4,0.09237
VN_9.94_105.11,2019,2.98,0.969115,-0.009866,,,,,,12,9,0.130409
VN_9.94_105.64,2019,8.2,0.0,-0.0,,,,,,1,1,0.053619
VN_9.94_105.73,2019,7.18,0.17618,-0.001794,,,,,,31,17,0.182305
VN_9.94_106.28,2019,8.06,0.440458,-0.004484,,,,,,1,1,0.053619
VN_9.94_106.36,2019,1.7,0.0,-0.0,,,,,,1,1,0.053619
VN_9.94_106.45,2019,0.91,0.0,-0.0,,,,,,1,1,0.053619
VN_9.94_106.55,2019,0.56,0.0,-0.0,,,,,,1,1,0.053619
VN_9.94_106.64,2019,2.96,0.704787,-0.007175,,,,,,42,21,0.207509
VN_9.94_106.72,2019,0.04,0.0,-0.0,,,,,,1,1,0.053619
VN_10.03_105.73,2020,4.32,0.0,-0.0,27.39,2293.1,163.0,29.0,0.06,13,9,0.126747
VN_10.03_105.83,2020,3.61,0.0,-0.0,27.37,2318.8,161.0,27.0,0.06,18,8,0.100979
VN_10.03_105.92,2020,9.08,0.0,-0.0,27.43,2149.4,165.0,29.0,0.29,3,3,0.080429
VN_10.03_106.19,2020,16.98,0.0,-0.0,27.02,2529.6,160.0,20.0,-0.01,11,11,0.164523
VN_10.03_106.72,2020,1.41,0.0,-0.0,27.4,1602.8,165.0,0.0,0.16,24,24,0.27711
VN_10.12_103.94,2020,0.36,0.352133,-0.003586,27.67,2143.9,140.0,0.0,0.15,1,1,0.053619
VN_10.12_106.19,2020,7.52,0.0,-0.0,27.03,2453.2,166.0,15.0,0.02,5,5,0.103714
VN_10.21_103.94,2020,8.23,8.158274,-0.083127,27.67,2143.9,140.0,0.0,0.2,2,2,0.06766
VN_10.21_104.03,2020,39.65,67.053471,-0.683235,26.85,3289.5,136.0,0.0,-0.22,137,106,0.799551
VN_10.21_104.66,2020,10.07,1.848491,-0.018835,27.82,2096.2,141.0,1.0,0.09,90,90,0.741529
VN_10.21_105.83,2020,7.32,0.0,-0.0,27.49,2116.9,158.0,38.0,0.17,1,1,0.053619
VN_10.21_105.92,2020,4.19,0.0,-0.0,27.42,2149.6,162.0,34.0,0.13,2,2,0.06766
VN_10.21_106.36,2020,13.63,1.672321,-0.01704,27.11,2129.2,168.0,18.0,-0.07,2,2,0.06766
VN_10.21_106.72,2020,1.32,0.0,-0.0,27.4,1650.5,172.0,0.0,0.2,14,14,0.192139
VN_10.29_103.84,2020,10.62,19.475983,-0.198429,27.24,3872.9,115.0,0.0,-0.13,1,1,0.053619
VN_10.29_103.94,2020,26.96,89.969786,-0.916637,26.82,3872.9,115.0,0.0,-0.3,12,11,0.159389
VN_10.29_105.47,2020,3.94,0.0,-0.0,27.41,2400.4,157.0,21.0,-0.04,1,1,0.053619
VN_10.29_105.73,2020,2.26,0.0,-0.0,27.44,2222.7,159.0,28.0,0.03,1,1,0.053619
VN_10.29_105.83,2020,11.35,0.0,-0.0,27.44,2148.4,164.0,22.0,0.01,9,9,0.145269
VN_10.29_106.00,2020,12.13,1.231985,-0.012552,27.31,2305.3,162.0,16.0,-0.07,10,9,0.139495
VN_10.29_106.09,2020,15.16,10.295201,-0.10489,27.26,2125.1,162.0,16.0,0.0,26,17,0.191703
VN_10.29_106.19,2020,20.45,42.32812,-0.431256,27.2,2233.2,164.0,14.0,0.07,6,6,0.114597
VN_10.29_106.28,2020,15.5,11.263795,-0.114759,27.11,2392.3,170.0,18.0,-0.03,3,3,0.080429
VN_10.29_106.36,2020,11.1,2.375977,-0.024207,27.08,2071.0,168.0,15.0,-0.1,3,3,0.080429
VN_10.29_106.45,2020,8.35,1.495813,-0.01524,27.1,2128.9,163.0,11.0,-0.01,3,2,0.053619
VN_10.29_106.72,2020,0.62,0.175998,-0.001793,27.38,1909.6,170.0,3.0,0.18,130,76,0.579384
VN_10.29_106.81,2020,0.14,0.0,-0.0,27.49,1630.8,171.0,0.0,0.23,1,1,0.053619
VN_10.29_107.08,2020,0.13,0.0,-0.0,27.64,1377.0,186.0,0.0,0.45,4,3,0.069277
VN_10.38_103.84,2020,18.92,7.214057,-0.07352,27.46,2373.6,119.0,0.0,-0.11,1,1,0.053619
VN_10.38_103.94,2020,40.03,11.436211,-0.116548,27.1,2373.6,119.0,0.0,0.21,4,3,0.069277
VN_10.38_104.03,2020,64.03,15.130275,-0.154196,26.88,1888.6,131.0,0.0,0.95,1,1,0.053619
VN_10.38_104.92,2020,3.71,0.074168,-0.000756,27.39,2595.7,146.0,24.0,0.01,1,1,0.053619
VN_10.38_105.02,2020,9.0,1.157462,-0.011796,27.45,2345.3,151.0,23.0,-0.05,1,1,0.053619
VN_10.38_105.47,2020,2.71,0.0,-0.0,27.49,2243.1,159.0,25.0,-0.07,5,4,0.082971
VN_10.38_106.00,2020,6.53,0.0,-0.0,27.33,1989.4,165.0,15.0,-0.21,5,3,0.062228
VN_10.38_106.09,2020,3.98,1.055757,-0.010759,27.29,2181.1,162.0,21.0,-0.08,5,5,0.103714
VN_10.38_106.19,2020,13.09,0.439915,-0.004483,27.21,2164.5,163.0,25.0,0.04,1,1,0.053619
VN_10.38_106.28,2020,13.01,0.351865,-0.003586,27.1,2195.1,163.0,23.0,-0.13,1,1,0.053619
VN_10.38_106.36,2020,3.94,0.0,-0.0,27.08,2153.0,162.0,18.0,-0.3,26,22,0.248086
VN_10.38_106.91,2020,18.33,0.0,-0.0,27.25,2060.0,160.0,0.0,-0.2,125,52,0.39961
VN_10.38_107.00,2020,0.36,3.166643,-0.032272,27.64,1377.0,186.0,0.0,0.1,3,3,0.080429
VN_10.38_107.08,2020,1.67,0.087977,-0.000897,27.64,1377.0,186.0,0.0,0.02,13,12,0.168996
VN_10.38_107.17,2020,1.53,0.0,-0.0,27.3,1897.5,171.0,0.0,0.0,4,4,0.09237
VN_10.38_107.27,2020,5.88,14.866025,-0.151502,27.22,1638.3,188.0,0.0,-0.14,4,4,0.09237
VN_10.47_104.56,2020,4.39,0.263834,-0.002691,27.88,2125.5,143.0,14.0,0.18,2,2,0.06766
VN_10.47_104.92,2020,13.29,2.726313,-0.027802,24.14,2362.0,151.0,0.0,-1.01,1,1,0.053619
VN_10.47_105.56,2020,2.79,0.0,-0.0,27.55,2153.7,158.0,22.0,-0.0,5,4,0.082971
VN_10.47_105.64,2020,1.82,0.0,-0.0,27.57,2051.7,153.0,25.0,-0.04,1,1,0.053619
VN_10.47_106.28,2020,22.25,5.845859,-0.059615,27.37,2157.0,157.0,43.0,0.17,1,1,0.053619
VN_10.47_106.36,2020,2.95,0.351789,-0.003587,27.27,2068.3,163.0,32.0,-0.03,11,11,0.164523
VN_10.47_106.81,2020,43.09,0.263848,-0.002691,27.29,2392.8,154.0,4.0,-0.1,92,69,0.565779
VN_10.47_106.91,2020,48.61,0.0,-0.0,27.27,2243.6,151.0,2.0,-0.13,11,5,0.074783
VN_10.47_107.08,2020,9.44,16.358724,-0.166821,27.5,1777.7,174.0,0.0,0.01,29,25,0.273183
VN_10.47_107.17,2020,3.83,0.0,-0.0,27.22,1897.5,171.0,0.0,-0.09,16,15,0.196769
VN_10.47_107.27,2020,3.29,72.339251,-0.737703,27.13,1638.3,188.0,0.0,-0.11,10,9,0.139495
VN_10.47_107.36,2020,6.72,58.406571,-0.595613,27.16,1765.3,176.0,0.0,-0.01,1,1,0.053619
VN_10.47_107.44,2020,22.64,3.278008,-0.033429,27.06,1984.8,186.0,0.0,0.02,6,6,0.114597
VN_10.56_105.02,2020,4.24,1.406621,-0.014343,27.43,1978.0,163.0,23.0,-0.18,124,58,0.446455
VN_10.56_105.64,2020,7.36,0.351679,-0.003586,27.67,2117.2,152.0,38.0,0.07,8,8,0.13532
VN_10.56_106.36,2020,3.06,0.0,-0.0,27.41,2176.9,167.0,36.0,0.03,6,6,0.114597
VN_10.56_106.64,2020,0.77,0.0,-0.0,27.48,2154.6,157.0,17.0,0.12,1,1,0.053619
VN_10.56_106.81,2020,39.66,11.16505,-0.113847,27.36,2314.4,152.0,14.0,-0.08,6,5,0.095498
VN_10.56_106.91,2020,64.16,0.0,-0.0,27.37,2287.5,153.0,12.0,-0.07,16,16,0.209887
VN_10.56_107.00,2020,44.13,0.0,-0.0,27.4,2350.9,150.0,17.0,0.17,7,7,0.125111
VN_10.56_107.17,2020,7.73,32.988007,-0.336375,26.98,2040.2,152.0,20.0,-0.08,17,17,0.218595
VN_10.56_107.27,2020,12.42,185.297072,-1.889454,26.84,1979.4,166.0,2.0,-0.05,6,1,0.0191
VN_10.56_107.36,2020,11.39,295.296642,-3.011072,26.94,1961.9,168.0,0.0,-0.01,5,5,0.103714
VN_10.56_107.44,2020,16.61,129.665643,-1.322202,26.92,1789.4,181.0,0.0,0.06,27,25,0.278839
VN_10.56_107.53,2020,17.59,137.930554,-1.406463,26.82,1979.9,186.0,0.0,-0.05,7,7,0.125111
VN_10.65_105.11,2020,11.81,0.087905,-0.000897,27.7,1994.3,163.0,24.0,-0.06,33,27,0.284565
VN_10.65_105.19,2020,5.6,0.0,-0.0,27.65,2028.0,155.0,22.0,-0.06,10,10,0.154994
VN_10.65_105.38,2020,3.26,0.0,-0.0,27.62,2110.6,159.0,20.0,-0.08,1,1,0.053619
VN_10.65_105.56,2020,3.73,0.0,-0.0,27.64,2238.2,155.0,34.0,-0.26,2,2,0.06766
VN_10.65_106.55,2020,0.92,0.0,-0.0,27.29,2212.3,167.0,19.0,-0.03,2,2,0.06766
VN_10.65_106.64,2020,1.01,0.351542,-0.003586,27.43,2184.6,164.0,26.0,0.06,2,2,0.06766
VN_10.65_106.72,2020,1.05,11.514922,-0.11745,27.53,2125.2,152.0,16.0,-0.1,1,1,0.053619
VN_10.65_107.72,2020,1.51,183.549978,-1.872198,26.89,1707.4,188.0,0.0,-0.06,1,1,0.053619
VN_10.74_105.11,2020,9.01,0.0,-0.0,27.65,2130.5,167.0,22.0,-0.21,54,37,0.343156
VN_10.74_105.56,2020,3.34,0.0,-0.0,27.75,2119.7,162.0,36.0,-0.21,122,58,0.447951
VN_10.74_106.00,2020,11.56,0.263646,-0.002691,27.74,2155.7,153.0,48.0,0.07,5,5,0.103714
VN_10.74_106.09,2020,16.36,5.184331,-0.052914,27.71,2076.8,155.0,47.0,0.06,1,1,0.053619
VN_10.74_106.55,2020,6.07,18.276422,-0.18654,27.48,2359.6,159.0,42.0,-0.03,1,1,0.053619
VN_10.74_106.64,2020,0.81,0.351529,-0.003588,27.64,2318.8,153.0,54.0,-0.07,38,34,0.344922
VN_10.74_106.72,2020,1.77,1.757634,-0.017939,27.82,1990.5,154.0,39.0,0.04,2304,187,0.897608
VN_10.74_106.81,2020,4.91,42.158932,-0.430294,27.6,2228.1,160.0,24.0,-0.05,22,12,0.14224
VN_10.74_106.91,2020,7.84,97.478354,-0.994922,27.48,2060.9,151.0,55.0,0.07,6,6,0.114597
VN_10.74_107.00,2020,13.42,417.982181,-4.266176,27.25,2314.2,146.0,59.0,0.09,1,1,0.053619
VN_10.74_107.72,2020,2.85,256.3707,-2.616703,26.66,1735.4,183.0,0.0,0.02,3,1,0.02681
VN_10.74_107.89,2020,6.52,9.060764,-0.092481,26.96,1606.5,193.0,0.0,0.02,43,43,0.422319
VN_10.74_107.98,2020,20.39,3.514872,-0.035875,26.71,1756.5,192.0,0.0,-0.12,4,4,0.09237
VN_10.84_105.19,2020,11.83,0.0,-0.0,27.78,2006.2,160.0,20.0,-0.1,18,17,0.214581
VN_10.84_106.55,2020,4.84,6.149558,-0.062761,27.57,2424.6,153.0,44.0,-0.06,17,17,0.218595
VN_10.84_106.64,2020,0.27,0.0,-0.0,27.68,2363.6,158.0,46.0,-0.04,54,27,0.250411
VN_10.84_106.72,2020,1.7,0.263567,-0.00269,27.63,2360.3,160.0,39.0,-0.09,197,72,0.506016
VN_10.84_106.81,2020,4.08,0.70269,-0.007171,27.57,2221.3,157.0,38.0,-0.04,73,56,0.483564
VN_10.84_107.08,2020,27.89,301.17174,-3.073644,26.57,2400.1,155.0,45.0,-0.22,7,7,0.125111
VN_10.84_107.27,2020,47.69,140.029617,-1.429106,26.17,2106.4,149.0,20.0,-0.02,1,1,0.053619
VN_10.84_107.89,2020,11.08,12.460962,-0.127175,26.79,1792.1,189.0,12.0,-0.11,7,5,0.089365
VN_10.84_107.98,2020,3.42,44.622532,-0.455411,26.84,1649.7,196.0,4.0,-0.05,9,6,0.096846
VN_10.93_106.45,2020,5.59,4.578119,-0.046737,27.47,2215.7,157.0,30.0,-0.02,2,1,0.03383
VN_10.93_106.55,2020,8.55,4.785004,-0.048849,27.64,2230.7,158.0,40.0,-0.07,1,1,0.053619
VN_10.93_106.64,2020,8.9,1.229442,-0.012551,27.56,2447.2,157.0,43.0,0.13,3,3,0.080429
VN_10.93_106.72,2020,2.95,6.794561,-0.069364,27.5,2295.2,161.0,35.0,0.05,3,3,0.080429
VN_10.93_106.81,2020,0.66,3.874188,-0.03955,27.51,2202.5,161.0,38.0,-0.16,2,2,0.06766
VN_10.93_107.00,2020,11.75,137.166039,-1.400293,27.42,2270.0,157.0,70.0,0.09,2,2,0.06766
VN_10.93_107.17,2020,47.8,215.387377,-2.198834,26.6,2185.5,156.0,48.0,0.01,11,10,0.149567
VN_10.93_107.27,2020,36.56,100.407564,-1.025035,26.31,2088.2,149.0,39.0,-0.02,8,8,0.13532
VN_10.93_107.44,2020,11.41,186.948979,-1.908536,26.72,1816.2,161.0,53.0,0.21,1,1,0.053619
VN_10.93_108.08,2020,0.39,38.819752,-0.396301,27.05,1578.4,199.0,2.0,0.05,24,24,0.27711
VN_10.93_108.17,2020,0.04,35.62756,-0.363717,27.03,1578.4,199.0,2.0,-0.42,30,24,0.259751
VN_10.93_108.25,2020,0.04,60.424494,-0.616865,27.09,1631.3,206.0,0.0,-0.38,5,5,0.103714
VN_10.93_108.34,2020,0.0,34.303431,0.0,27.25,1286.6,217.0,0.0,-0.24,24,24,0.27711
VN_11.02_106.55,2020,18.5,13.817169,-0.141151,27.57,2234.8,164.0,35.0,-0.08,8,8,0.13532
VN_11.02_106.64,2020,5.84,10.70899,-0.109398,27.6,2265.3,158.0,39.0,0.06,18,14,0.176714
VN_11.02_106.72,2020,2.4,17.264653,-0.176369,27.42,2271.0,163.0,32.0,0.11,2,2,0.06766
VN_11.02_107.08,2020,35.16,661.755009,-6.760151,27.12,2239.4,159.0,54.0,0.13,4,3,0.069277
VN_11.02_107.98,2020,3.25,15.894505,-0.162374,26.03,2281.9,169.0,10.0,-0.12,1,1,0.053619
VN_11.02_108.44,2020,0.01,0.0,-0.0,27.07,1371.1,211.0,0.0,0.07,6,3,0.057299
VN_11.11_106.45,2020,13.01,146.594197,-1.497434,27.52,2373.6,167.0,33.0,-0.14,15,13,0.174262
VN_11.11_106.55,2020,20.68,120.035303,-1.22614,27.57,2298.0,163.0,45.0,0.03,14,13,0.178415
VN_11.11_106.64,2020,10.44,43.622377,-0.44559,27.49,2334.4,161.0,47.0,0.08,1,1,0.053619
VN_11.11_107.00,2020,11.16,258.846718,-2.644074,27.4,2461.4,159.0,55.0,0.23,1,1,0.053619
VN_11.11_107.08,2020,14.38,245.276414,-2.505426,27.28,2224.8,163.0,34.0,0.07,23,19,0.222197
VN_11.11_107.36,2020,57.8,79.692415,-0.814035,26.73,2568.1,149.0,60.0,0.05,955,163,0.882742
VN_11.11_108.34,2020,0.82,34.001101,-0.347315,26.27,1975.9,197.0,0.0,-0.34,1,1,0.053619
VN_11.11_108.44,2020,1.52,26.854332,-0.274312,26.78,1371.1,211.0,0.0,0.14,1,1,0.053619
VN_11.11_108.53,2020,0.06,0.0,-0.0,27.13,1441.6,204.0,1.0,0.07,6,6,0.114597
VN_11.20_106.09,2020,10.15,87.307742,-0.892102,27.69,2309.8,175.0,39.0,-0.03,1,1,0.053619
VN_11.20_106.19,2020,19.09,288.084968,-2.94366,27.62,2313.8,175.0,34.0,-0.07,1,1,0.053619
VN_11.20_107.08,2020,47.99,38.605298,-0.394461,27.08,2425.2,164.0,4.0,0.02,4,4,0.09237
VN_11.20_107.27,2020,5.77,107.591327,-1.099358,27.02,2342.3,161.0,28.0,0.13,2,2,0.06766
VN_11.20_107.36,2020,21.39,136.564234,-1.395384,26.68,2351.2,155.0,56.0,0.02,3,2,0.053619
VN_11.20_107.62,2020,2.09,22.214144,-0.226985,26.44,2385.7,165.0,45.0,0.62,1,1,0.053619
